year	category	nominee	title	winner	imdb_id	imdb_img	song_title
1932	Best Short Subject, Cartoons	Leon Schlesinger	It's Got Me Again!	False	nm0772266	https://m.media-amazon.com/images/M/MV5BYzMwYjY1ZGYtNTBiZC00MzIwLWFiMTItMmQxYTA3NzE5Y2E2XkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_.jpg	
1932	Best Short Subject, Cartoons	Walt Disney	Mickey's Orphans	False	nm0000370	https://m.media-amazon.com/images/M/MV5BMjIxMTUyNjc5OF5BMl5BanBnXkFtZTcwMjMwNjYwNA@@._V1_.jpg	
1932	Best Short Subject, Comedy	Hal Roach	The Music Box	True	nm0730018	https://m.media-amazon.com/images/M/MV5BMTk0ODg0NDA5MF5BMl5BanBnXkFtZTYwODM0NzU2._V1_.jpg	
1932	Best Short Subject, Comedy	Mack Sennett	The Loud Mouth	False	nm0784407	https://m.media-amazon.com/images/M/MV5BMTM4MTk4ODE5OV5BMl5BanBnXkFtZTYwOTc0NzU2._V1_.jpg	
1932	Best Short Subject, Novelty	Mack Sennett	Wrestling Swordfish	True	nm0784407	https://m.media-amazon.com/images/M/MV5BMTM4MTk4ODE5OV5BMl5BanBnXkFtZTYwOTc0NzU2._V1_.jpg	
1932	Best Sound, Recording	Paramount Publix Corporation	Swing High	True	co0025751	None	
1932	Best Sound, Recording	Metro-Goldwyn-Mayer (MGM)	Swing High	False	co0007143	None	
1932	Best Sound, Recording	RKO Radio Pictures	Swing High	False	co0041421	None	
1932	Best Sound, Recording	Warner Bros.-First National Pictures	Swing High	False	co0152143	None	
1932	Best Writing, Adaptation	Edwin J. Burke	Bad Girl	True	nm0121667	https://m.media-amazon.com/images/M/MV5BZjc4ZWE3MjAtZThhMC00NTcxLWFiZmMtZGVkZWNmZmMyMWIxXkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_.jpg	
1932	Best Writing, Adaptation	Sidney Howard	Arrowsmith	False	nm0397608	None	
1932	Best Writing, Adaptation	Percy Heath	Dr. Jekyll and Mr. Hyde	False	nm0372698	None	
1932	Best Writing, Adaptation	Samuel Hoffenstein	Dr. Jekyll and Mr. Hyde	False	nm0388755	https://m.media-amazon.com/images/M/MV5BMzE1MjZiZDYtNGM4Yi00OTg4LTgxNTAtNTk2NTcxN2NmYmE2XkEyXkFqcGdeQXVyMjQwOTE1MzE@._V1_.jpg	
1932	Best Writing, Original Story	Frances Marion	The Champ	True	nm0547966	https://m.media-amazon.com/images/M/MV5BM2Y3NjAzN2ItZmQ1Mi00NmZkLWE4NWYtYjc4M2JiMmExZTlkXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg	
1932	Best Writing, Original Story	Grover Jones	Lady and Gent	False	nm0428177	None	
1932	Best Writing, Original Story	William Slavens McNutt	Lady and Gent	False	nm0574112	None	
1932	Best Writing, Original Story	Lucien Hubbard	The Star Witness	False	nm0399203	https://m.media-amazon.com/images/M/MV5BNzIxNWIzZTAtZDA0Ny00ODA0LWI4YWEtMjc0YTBlZDAxMTQwXkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_.jpg	
1932	Best Writing, Original Story	Adela Rogers St. Johns	What Price Hollywood?	False	nm0820700	https://m.media-amazon.com/images/M/MV5BNGVlYmFjYzctNzllYy00YzExLWE5M2ItMjM1N2E1ZTRiNTIzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_.jpg	
1932	Best Writing, Original Story	Jane Murfin	What Price Hollywood?	False	nm0613848	None	
1934	Best Actor in a Leading Role	Charles Laughton	The Private Life of Henry VIII	True	nm0001452	https://m.media-amazon.com/images/M/MV5BMTMzOTQ0MTMzNF5BMl5BanBnXkFtZTYwNzkyNjI2._V1_.jpg	
1934	Best Actor in a Leading Role	Leslie Howard	Berkeley Square	False	nm0001366	https://m.media-amazon.com/images/M/MV5BMTM1NjM2MTE3Nl5BMl5BanBnXkFtZTYwNjY4NjQ2._V1_.jpg	
1934	Best Actor in a Leading Role	Paul Muni	I Am a Fugitive from a Chain Gang	False	nm0612847	https://m.media-amazon.com/images/M/MV5BYTY1YzA5OTgtNDkwOC00MjNjLWJlNDQtM2M2MTg1NzEyYTUzXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_.jpg	
1934	Best Actress in a Leading Role	Katharine Hepburn	Morning Glory	True	nm0000031	https://m.media-amazon.com/images/M/MV5BNmUwMTRlOGEtMmNiZi00YmU0LThlOTAtOTYzZjA5MTkzNzFkXkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_.jpg	
1934	Best Actress in a Leading Role	Diana Wynyard	Cavalcade	False	nm0944087	https://m.media-amazon.com/images/M/MV5BMzhmMzZiYzQtYjgwYi00NGQ3LWI1ZWMtZWZkYjgxMzZiYjZkXkEyXkFqcGdeQXVyNTk5NzQ5Ng@@._V1_.jpg	
1934	Best Actress in a Leading Role	May Robson	Lady for a Day	False	nm0733480	https://m.media-amazon.com/images/M/MV5BMjA3ODU0MTg4MF5BMl5BanBnXkFtZTcwMjU2NzQyOA@@._V1_.jpg	
1934	Best Art Direction	William S. Darling	Cavalcade	True	nm0201419	None	
1934	Best Art Direction	Hans Dreier	A Farewell to Arms	False	nm0237417	https://m.media-amazon.com/images/M/MV5BZDk1ZGNlZGQtZjYwNS00OWU0LTkzOTAtZGNkMjAyN2U4Yzc0XkEyXkFqcGdeQXVyMjQwOTE1MzE@._V1_.jpg	
1934	Best Art Direction	Roland Anderson	A Farewell to Arms	False	nm0027380	None	
1934	Best Art Direction	Cedric Gibbons	When Ladies Meet	False	nm0316539	https://m.media-amazon.com/images/M/MV5BYzM4MTkwMmMtNzYwMy00YzVhLWE1YjMtMWYyMjNhZDExMmM5XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg	
1934	Best Assistant Director	Charles Barton	When Ladies Meet	True	nm0059106	https://m.media-amazon.com/images/M/MV5BNzUzMGM2ZDQtYTY3Mi00MDRmLWJiZDYtYjY5MDJhOWJmYmQyXkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_.jpg	
1934	Best Assistant Director	Charles Dorian	When Ladies Meet	True	nm0233648	None	
1934	Best Assistant Director	Dewey Starkey	When Ladies Meet	True	nm0823315	None	
1934	Best Assistant Director	Fred Fox	When Ladies Meet	True	nm0288995	None	
1934	Best Assistant Director	Gordon Hollingshead	When Ladies Meet	True	nm0391121	https://m.media-amazon.com/images/M/MV5BYzZlODc5ZjEtMDMwMS00OWQ5LThhZTUtNmMzYzJlNmI2NjlkXkEyXkFqcGdeQXVyMTk2MzI2Ng@@._V1_.jpg	
1934	Best Assistant Director	Scott R. Beal	When Ladies Meet	True	nm0063634	None	
1934	Best Assistant Director	William Tummel	When Ladies Meet	True	nm0876537	None	
1934	Best Assistant Director	Al Alleborn	When Ladies Meet	False	nm0020168	None	
1934	Best Assistant Director	Arthur Jacobson	When Ladies Meet	False	nm0414797	None	
1934	Best Assistant Director	Ben Silvey	When Ladies Meet	False	nm0799185	None	
1934	Best Assistant Director	Edward Killy	When Ladies Meet	False	nm0453245	None	
1934	Best Assistant Director	Frank Shaw	When Ladies Meet	False	nm0789719	None	
1934	Best Assistant Director	John Waters	When Ladies Meet	False	nm0914112	None	
1934	Best Assistant Director	Joseph A. McDonough	When Ladies Meet	False	nm0568156	None	
1934	Best Assistant Director	Orville O. Dull	When Ladies Meet	False	nm0241338	https://m.media-amazon.com/images/M/MV5BOTAwYjc1NDUtZWNmNi00NjNkLTg1OWItYjBjOWFmZTU2ZWI3XkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_.jpg	
1934	Best Assistant Director	Percy Ikerd	When Ladies Meet	False	nm0407503	None	
1934	Best Assistant Director	Sid Brod	When Ladies Meet	False	nm0110762	None	
1934	Best Assistant Director	William J. Reiter	When Ladies Meet	False	nm0718614	None	
1934	Best Cinematography	Charles Lang	A Farewell to Arms	True	nm0485702	https://m.media-amazon.com/images/M/MV5BMTk4OTMxMDQtMGQ0Yy00MGEyLWExNmQtZTY2NTAwMTMwYjNmXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg	
1934	Best Cinematography	George J. Folsey	Reunion in Vienna	False	nm0005706	https://m.media-amazon.com/images/M/MV5BNTc0ZWVmMWEtOTBkOC00N2YxLTg0YzUtOTY2NTNmODk0ZjllXkEyXkFqcGdeQXVyMjQwOTE1MzE@._V1_.jpg	
1934	Best Cinematography	Karl Struss	The Sign of the Cross	False	nm0835365	https://m.media-amazon.com/images/M/MV5BMGIxM2Q1YTEtZDcyMS00ODQwLWFhMzEtM2E5ZjMyZTdiMDg0XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg	
1934	Best Director	Frank Lloyd	Cavalcade	True	nm0515979	https://m.media-amazon.com/images/M/MV5BMTUwNzA2NjMyNF5BMl5BanBnXkFtZTYwMjg0Njcy._V1_.jpg	
1934	Best Director	Frank Capra	Lady for a Day	False	nm0001008	https://m.media-amazon.com/images/M/MV5BMTQ1NjE0NzgzNV5BMl5BanBnXkFtZTYwODg0MjI2._V1_.jpg	
1934	Best Director	George Cukor	Little Women	False	nm0002030	https://m.media-amazon.com/images/M/MV5BMTkzNjU2MTI2Nl5BMl5BanBnXkFtZTcwMDQzNTgxMw@@._V1_.jpg	
1934	Best Short Subject, Cartoons	Walt Disney	Three Little Pigs	True	nm0000370	https://m.media-amazon.com/images/M/MV5BMjIxMTUyNjc5OF5BMl5BanBnXkFtZTcwMjMwNjYwNA@@._V1_.jpg	
1934	Best Short Subject, Cartoons	Walt Disney	Building a Building	False	nm0000370	https://m.media-amazon.com/images/M/MV5BMjIxMTUyNjc5OF5BMl5BanBnXkFtZTcwMjMwNjYwNA@@._V1_.jpg	
1934	Best Short Subject, Cartoons	Walter Lantz	The Merry Old Soul	False	nm0487237	https://m.media-amazon.com/images/M/MV5BYmNiMjVlMGEtNTg4Zi00NDcwLWE5ZjQtYzlmMzIwYWNjOWI2XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg	
1934	Best Short Subject, Comedy	Lou Brock	So This Is Harris	True	nm0110607	https://m.media-amazon.com/images/M/MV5BN2Q1YmQ3YzYtN2M5ZS00ZTZkLWJkYjEtMWJhNDIyNjhjOWViXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_.jpg	
1934	Best Short Subject, Comedy	Lou Brock	A Preferred List	False	nm0110607	https://m.media-amazon.com/images/M/MV5BN2Q1YmQ3YzYtN2M5ZS00ZTZkLWJkYjEtMWJhNDIyNjhjOWViXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_.jpg	
1934	Best Short Subject, Comedy	Warren Doane	Mister Mugg	False	nm0229553	None	
1934	Best Short Subject, Novelty	Joe Rock	Krakatoa	True	nm0734169	https://m.media-amazon.com/images/M/MV5BMTE2NTQ0OWEtMjgxYy00Mjk1LTkwODktODUyZWUzOTFjOTI1XkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_.jpg	
1934	Best Short Subject, Novelty	Pete Smith	Menu	False	nm0809570	https://m.media-amazon.com/images/M/MV5BYzc5MmI0MjctYzY1OC00ZjM2LWIzNzctMGE3NDBkNTEzOWE4XkEyXkFqcGdeQXVyMTk2MzI2Ng@@._V1_.jpg	
1934	Best Sound, Recording	Franklin Hansen	A Farewell to Arms	True	nm0360630	None	
1934	Best Sound, Recording	Nathan Levinson	42nd Street	False	nm0506080	https://m.media-amazon.com/images/M/MV5BMjU0MDM2MTE0N15BMl5BanBnXkFtZTgwOTc5MDM1NzM@._V1_.jpg	
1934	Best Sound, Recording	Nathan Levinson	Gold Diggers of 1933	False	nm0506080	https://m.media-amazon.com/images/M/MV5BMjU0MDM2MTE0N15BMl5BanBnXkFtZTgwOTc5MDM1NzM@._V1_.jpg	
1934	Best Sound, Recording	Nathan Levinson	I Am a Fugitive from a Chain Gang	False	nm0506080	https://m.media-amazon.com/images/M/MV5BMjU0MDM2MTE0N15BMl5BanBnXkFtZTgwOTc5MDM1NzM@._V1_.jpg	
1934	Best Writing, Adaptation	Victor Heerman	Little Women	True	nm0373511	None	
1934	Best Writing, Adaptation	Sarah Y. Mason	Little Women	True	nm0556945	None	
1934	Best Writing, Adaptation	Robert Riskin	Lady for a Day	False	nm0728307	https://m.media-amazon.com/images/M/MV5BMjRlNzIxMzctZDlhYi00NTc1LWJkMjUtMTgyMGIzY2RjZDUzXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_.jpg	
1934	Best Writing, Adaptation	Paul Green	State Fair	False	nm0338233	https://m.media-amazon.com/images/M/MV5BMTMyNWYyY2YtMDJlYy00MzJhLWE2OTMtYTJlMTY1NWYzMjFhXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg	
1934	Best Writing, Adaptation	Sonya Levien	State Fair	False	nm0397022	None	
1934	Best Writing, Original Story	Robert Lord	One Way Passage	True	nm0520501	None	
1934	Best Writing, Original Story	Charles MacArthur	Rasputin and the Empress	False	nm0531269	https://m.media-amazon.com/images/M/MV5BNTM0MmViZTEtODUxOS00NzhhLWJmYzEtZTFkYzA2MzFhMWFiXkEyXkFqcGdeQXVyNTUyMTMyMDg@._V1_.jpg	
1934	Best Writing, Original Story	Frances Marion	The Prizefighter and the Lady	False	nm0547966	https://m.media-amazon.com/images/M/MV5BM2Y3NjAzN2ItZmQ1Mi00NmZkLWE4NWYtYjc4M2JiMmExZTlkXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg	
1935	Best Actor in a Leading Role	Clark Gable	It Happened One Night	True	nm0000022	https://m.media-amazon.com/images/M/MV5BMjE1NDY5MjM5Ml5BMl5BanBnXkFtZTYwNTU1OTQ2._V1_.jpg	
1935	Best Actor in a Leading Role	Frank Morgan	The Affairs of Cellini	False	nm0604656	https://m.media-amazon.com/images/M/MV5BMTkzMTc0MzQ2OV5BMl5BanBnXkFtZTcwMzI5NTkxNA@@._V1_.jpg	
1935	Best Actor in a Leading Role	William Powell	The Thin Man	False	nm0001635	https://m.media-amazon.com/images/M/MV5BMTk4MzcxMjExN15BMl5BanBnXkFtZTcwODA2NDQyOA@@._V1_.jpg	
1935	Best Actress in a Leading Role	Claudette Colbert	It Happened One Night	True	nm0001055	https://m.media-amazon.com/images/M/MV5BMTA3MzcwMzQ4NzZeQTJeQWpwZ15BbWU2MDYyOTY0Ng@@._V1_.jpg	
1935	Best Actress in a Leading Role	Bette Davis	Of Human Bondage	False	nm0000012	https://m.media-amazon.com/images/M/MV5BZmMzMjdlMTQtNmE5ZC00NDQyLTg5NzUtZWU1Njg5ZDkwNDc2XkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_.jpg	
1935	Best Actress in a Leading Role	Grace Moore	One Night of Love	False	nm0601254	https://m.media-amazon.com/images/M/MV5BNTQyMDVhZTktZTZkNy00MTU1LThjOTgtYzRlNWIzMzgyZDJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_.jpg	
1935	Best Actress in a Leading Role	Norma Shearer	The Barretts of Wimpole Street	False	nm0790454	https://m.media-amazon.com/images/M/MV5BMTg4OTI0MjU5NV5BMl5BanBnXkFtZTYwNjYxNjU2._V1_.jpg	
1935	Best Art Direction	Cedric Gibbons	The Merry Widow	True	nm0316539	https://m.media-amazon.com/images/M/MV5BYzM4MTkwMmMtNzYwMy00YzVhLWE1YjMtMWYyMjNhZDExMmM5XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg	
1935	Best Art Direction	Fredric Hope	The Merry Widow	True	nm0393978	None	
1935	Best Art Direction	Richard Day	The Affairs of Cellini	False	nm0206554	None	
1935	Best Art Direction	Van Nest Polglase	The Gay Divorcee	False	nm0689026	https://m.media-amazon.com/images/M/MV5BYzNlOWE5YzQtMGI2OC00MjJkLWE5ZDYtOGM2ODgxNzUxMWMxXkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_.jpg	
1935	Best Art Direction	Carroll Clark	The Gay Divorcee	False	nm0163754	None	
1935	Best Assistant Director	John Waters	Viva Villa!	True	nm0914112	None	
1935	Best Assistant Director	Cullen Tate	Cleopatra	False	nm0851121	None	
1935	Best Assistant Director	Scott R. Beal	Imitation of Life	False	nm0063634	None	
1935	Best Cinematography	Victor Milner	Cleopatra	True	nm0005800	https://m.media-amazon.com/images/M/MV5BYTgxYzhjZjQtZGNjNS00MDc5LTkyYjYtZWRmMGVmOTVlOWNiXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg	
1935	Best Cinematography	George J. Folsey	Operator 13	False	nm0005706	https://m.media-amazon.com/images/M/MV5BNTc0ZWVmMWEtOTBkOC00N2YxLTg0YzUtOTY2NTNmODk0ZjllXkEyXkFqcGdeQXVyMjQwOTE1MzE@._V1_.jpg	
1935	Best Cinematography	Charles Rosher	The Affairs of Cellini	False	nm0003546	https://m.media-amazon.com/images/M/MV5BOGE2ZGIzYWUtN2EyNy00NjY3LTgyNGQtZDFiZTIzY2FjYWNjXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg	
1935	Best Director	Frank Capra	It Happened One Night	True	nm0001008	https://m.media-amazon.com/images/M/MV5BMTQ1NjE0NzgzNV5BMl5BanBnXkFtZTYwODg0MjI2._V1_.jpg	
1935	Best Director	Victor Schertzinger	One Night of Love	False	nm0006276	https://m.media-amazon.com/images/M/MV5BMGY1OGRlZmEtOThiYS00MzRmLTk0NjgtMWJlMDc5OTc0OTFmXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_.jpg	
1935	Best Director	W.S. Van Dyke	The Thin Man	False	nm0886754	https://m.media-amazon.com/images/M/MV5BMTA5YjU4Y2UtNzcxNC00NTYyLWEwOTQtMThjNjQ5ZDBlMzEyXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg	
1935	Best Film Editing	Conrad A. Nervig	Eskimo	True	nm0626308	None	
1935	Best Film Editing	Anne Bauchens	Cleopatra	False	nm0061640	None	
1935	Best Film Editing	Gene Milford	One Night of Love	False	nm0587332	https://m.media-amazon.com/images/M/MV5BZGE2NjU2NmYtNTgwMC00ZTQ3LThlODctYjRhMGJhNDY3M2IxXkEyXkFqcGdeQXVyMTA3MzQ4MTc0._V1_.jpg	
1935	Best Music, Original Song	Con Conrad	The Gay Divorcee	True	nm0175628	None	For the song "The Continental".
1935	Best Music, Original Song	Herb Magidson	The Gay Divorcee	True	nm0536054	None	For the song "The Continental".
1935	Best Music, Original Song	Vincent Youmans	Flying Down to Rio	False	nm0949207	None	For the song "Carioca".
1935	Best Music, Original Song	Edward Eliscu	Flying Down to Rio	False	nm0253697	None	For the song "Carioca".
1935	Best Music, Original Song	Gus Kahn	Flying Down to Rio	False	nm0006146	https://m.media-amazon.com/images/M/MV5BOTBiMThhYmQtMWZkZS00OWZkLWI4MDctNGJiMmEzNzI3ZmRiL2ltYWdlXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_.jpg	For the song "Carioca".
1935	Best Music, Original Song	Ralph Rainger	She Loves Me Not	False	nm0006247	https://m.media-amazon.com/images/M/MV5BMjg5MmE5ZjYtZGFkNi00ZmMxLTg5MTUtNDNhNjgyM2JkODM5L2ltYWdlXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_.jpg	For the song "Love in Bloom".
1935	Best Music, Original Song	Leo Robin	She Loves Me Not	False	nm0732209	https://m.media-amazon.com/images/M/MV5BOTE0MjI2ODQtZWMyNC00MGFhLWEyZTEtZTQ3YTIyYjc2MWI1XkEyXkFqcGdeQXVyMjQwOTE1MzE@._V1_.jpg	For the song "Love in Bloom".
1935	Best Music, Score	Louis Silvers	One Night of Love	True	nm0799007	None	
1935	Best Music, Score	Max Steiner	The Gay Divorcee	False	nm0000070	https://m.media-amazon.com/images/M/MV5BNDAzMjZhYTQtZjQxMC00ODE4LWIxYzEtMjljNWRjODAxZjY0XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg	
1935	Best Music, Score	Max Steiner	The Lost Patrol	False	nm0000070	https://m.media-amazon.com/images/M/MV5BNDAzMjZhYTQtZjQxMC00ODE4LWIxYzEtMjljNWRjODAxZjY0XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg	
1935	Best Short Subject, Cartoons	Walt Disney	The Tortoise and the Hare	True	nm0000370	https://m.media-amazon.com/images/M/MV5BMjIxMTUyNjc5OF5BMl5BanBnXkFtZTcwMjMwNjYwNA@@._V1_.jpg	
1935	Best Short Subject, Cartoons	Charles Mintz	Holiday Land	False	nm0591762	None	
1935	Best Short Subject, Cartoons	Walter Lantz	Jolly Little Elves	False	nm0487237	https://m.media-amazon.com/images/M/MV5BYmNiMjVlMGEtNTg4Zi00NDcwLWE5ZjQtYzlmMzIwYWNjOWI2XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg	
1935	Best Short Subject, Comedy	Kenneth Macgowan	La Cucaracha	True	nm0532284	None	
1935	Best Short Subject, Comedy	Jules White	Men in Black	False	nm0925028	https://m.media-amazon.com/images/M/MV5BZDg0MjU4MDEtMDQxYS00YjI4LWE2NmEtNzZjZDM0MTdjYmI4XkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_.jpg	
1935	Best Short Subject, Novelty	Horace Woodard	City of Wax	True	nm0940139	None	
1935	Best Short Subject, Novelty	Stacy Woodard	City of Wax	True	nm0940152	None	
1935	Best Short Subject, Novelty	Pete Smith	Strikes and Spares	False	nm0809570	https://m.media-amazon.com/images/M/MV5BYzc5MmI0MjctYzY1OC00ZjM2LWIzNzctMGE3NDBkNTEzOWE4XkEyXkFqcGdeQXVyMTk2MzI2Ng@@._V1_.jpg	
1935	Best Sound, Recording	John P. Livadary	One Night of Love	True	nm0515093	None	
1935	Best Sound, Recording	Franklin Hansen	Cleopatra	False	nm0360630	None	
1935	Best Sound, Recording	Nathan Levinson	Flirtation Walk	False	nm0506080	https://m.media-amazon.com/images/M/MV5BMjU0MDM2MTE0N15BMl5BanBnXkFtZTgwOTc5MDM1NzM@._V1_.jpg	
1935	Best Sound, Recording	Theodore Soderberg	Imitation of Life	False	nm5119569	None	
1935	Best Sound, Recording	Thomas T. Moulton	The Affairs of Cellini	False	nm0609771	None	
1935	Best Sound, Recording	Carl Dreher	The Gay Divorcee	False	nm0237393	None	
1935	Best Sound, Recording	Edmund H. Hansen	The White Parade	False	nm0360770	None	
1935	Best Sound, Recording	Douglas Shearer	Viva Villa!	False	nm0790428	https://m.media-amazon.com/images/M/MV5BYmJjMWQxMTQtY2Q0Mi00YWI4LWE3MTItM2E4YzFjN2FhNGRlXkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_.jpg	
1935	Best Writing, Adaptation	Robert Riskin	It Happened One Night	True	nm0728307	https://m.media-amazon.com/images/M/MV5BMjRlNzIxMzctZDlhYi00NTc1LWJkMjUtMTgyMGIzY2RjZDUzXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_.jpg	
1935	Best Writing, Adaptation	Frances Goodrich	The Thin Man	False	nm0329304	None	
1935	Best Writing, Adaptation	Albert Hackett	The Thin Man	False	nm0352443	None	
1935	Best Writing, Adaptation	Ben Hecht	Viva Villa!	False	nm0372942	https://m.media-amazon.com/images/M/MV5BNGMwMGI2NmItYjkwYy00N2FkLTlmNzUtNDI2YjU0ZTk1YzhlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg	
1935	Best Writing, Original Story	Arthur Caesar	Manhattan Melodrama	True	nm0128361	None	
1935	Best Writing, Original Story	Mauri Grashin	Hide-Out	False	nm0335831	None	
1935	Best Writing, Original Story	Norman Krasna	The Richest Girl in the World	False	nm0469915	https://m.media-amazon.com/images/M/MV5BNzVkN2QwMDctNTRkMy00ZWVhLWI5ZDEtYzJkNWFhOTg4ZWNhXkEyXkFqcGdeQXVyMjQwOTE1MzE@._V1_.jpg	
1936	Best Actor in a Leading Role	Victor McLaglen	The Informer	True	nm0572142	https://m.media-amazon.com/images/M/MV5BMTgwNTYxNTcxNF5BMl5BanBnXkFtZTcwMDg1MTMxOA@@._V1_.jpg	
1936	Best Actor in a Leading Role	Charles Laughton	Mutiny on the Bounty	False	nm0001452	https://m.media-amazon.com/images/M/MV5BMTMzOTQ0MTMzNF5BMl5BanBnXkFtZTYwNzkyNjI2._V1_.jpg	
1936	Best Actor in a Leading Role	Clark Gable	Mutiny on the Bounty	False	nm0000022	https://m.media-amazon.com/images/M/MV5BMjE1NDY5MjM5Ml5BMl5BanBnXkFtZTYwNTU1OTQ2._V1_.jpg	
1936	Best Actor in a Leading Role	Franchot Tone	Mutiny on the Bounty	False	nm0867144	https://m.media-amazon.com/images/M/MV5BMTk4MTE4MDg0MV5BMl5BanBnXkFtZTYwNjI0NDgy._V1_.jpg	
1936	Best Actor in a Leading Role	Paul Muni	Black Fury	False	nm0612847	https://m.media-amazon.com/images/M/MV5BYTY1YzA5OTgtNDkwOC00MjNjLWJlNDQtM2M2MTg1NzEyYTUzXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_.jpg	
1936	Best Actress in a Leading Role	Bette Davis	Dangerous	True	nm0000012	https://m.media-amazon.com/images/M/MV5BZmMzMjdlMTQtNmE5ZC00NDQyLTg5NzUtZWU1Njg5ZDkwNDc2XkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_.jpg	
1936	Best Actress in a Leading Role	Claudette Colbert	Private Worlds	False	nm0001055	https://m.media-amazon.com/images/M/MV5BMTA3MzcwMzQ4NzZeQTJeQWpwZ15BbWU2MDYyOTY0Ng@@._V1_.jpg	
1936	Best Actress in a Leading Role	Elisabeth Bergner	Escape Me Never	False	nm0074949	https://m.media-amazon.com/images/M/MV5BMjM5NzAzNzExMV5BMl5BanBnXkFtZTgwODQ3MzE1MjE@._V1_.jpg	
1936	Best Actress in a Leading Role	Katharine Hepburn	Alice Adams	False	nm0000031	https://m.media-amazon.com/images/M/MV5BNmUwMTRlOGEtMmNiZi00YmU0LThlOTAtOTYzZjA5MTkzNzFkXkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_.jpg	
1936	Best Actress in a Leading Role	Merle Oberon	The Dark Angel	False	nm0643353	https://m.media-amazon.com/images/M/MV5BMTM3MDI2ODI0NV5BMl5BanBnXkFtZTYwNDIwNzQ2._V1_.jpg	
1936	Best Actress in a Leading Role	Miriam Hopkins	Becky Sharp	False	nm0394244	https://m.media-amazon.com/images/M/MV5BMTYyMTI4MzU0MF5BMl5BanBnXkFtZTYwMjY4NjQ2._V1_.jpg	
1936	Best Art Direction	Richard Day	The Dark Angel	True	nm0206554	None	
1936	Best Art Direction	Hans Dreier	The Lives of a Bengal Lancer	False	nm0237417	https://m.media-amazon.com/images/M/MV5BZDk1ZGNlZGQtZjYwNS00OWU0LTkzOTAtZGNkMjAyN2U4Yzc0XkEyXkFqcGdeQXVyMjQwOTE1MzE@._V1_.jpg	
1936	Best Art Direction	Roland Anderson	The Lives of a Bengal Lancer	False	nm0027380	None	
1936	Best Art Direction	Carroll Clark	Top Hat	False	nm0163754	None	
1936	Best Art Direction	Van Nest Polglase	Top Hat	False	nm0689026	https://m.media-amazon.com/images/M/MV5BYzNlOWE5YzQtMGI2OC00MjJkLWE5ZDYtOGM2ODgxNzUxMWMxXkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_.jpg	
1936	Best Assistant Director	Clem Beauchamp	The Lives of a Bengal Lancer	True	nm0064303	https://m.media-amazon.com/images/M/MV5BMGQ4NWZlZDgtMjQ1NS00YmQyLThkODEtNThlMmQ5OWE2ZTRlXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_.jpg	
1936	Best Assistant Director	Paul Wing	The Lives of a Bengal Lancer	True	nm0934963	None	
1936	Best Assistant Director	Eric Stacey	Les Misérables	False	nm0820947	None	
